ex_id,word
00108,enabled
00108,innovative
00108,projects
00108,decades
00108,engagement
00108,supported
00112,vincent
00112,van
00112,gogh
00112,decided
00112,become
00112,age
00112,already
00112,lived
00112,cities
00112,failed
00112,five
00112,different
00112,professions
00112,though
00112,finally
00112,settled
00112,career
00112,home
00112,life
00112,anything
00112,gogh
00112,remained
00112,wanderer
00112,death
00112,years
00112,later
00112,despite
00112,dream
00112,permanent
00112,home
00112,each
00112,move
00112,change
00112,environment
00112,took
00112,artistic
00112,aesthetic
00112,new
00112,direction
00112,complement
00112,van
00112,gogh
00112,bedrooms
00112,explores
00112,theme
00112,home
00112,oeuvre
00112,ryerson
00112,burnham
00112,libraries
00112,present
00112,van
00112,gogh
00112,search
00112,focused
00112,featuring
00112,photographs
00112,residences
00112,locales
00112,van
00112,gogh
00112,frequented
00112,course
00112,artistic
00112,career
00112,selection
00112,images
00112,drawn
00112,largely
00112,libraries
00112,own
00112,archives
00112,made
00112,possible
00112,friendship
00112,established
00112,van
00112,gogh
00112,family
00112,while
00112,preparing
00112,van
00112,gogh
00112,director
00112,daniel
00112,catton
00112,rich
00112,public
00112,relations
00112,counsel
00112,peter
00112,pollack
00112,visited
00112,nephew
00112,vincent
00112,willem
00112,van
00112,gogh
00112,ask
00112,loan
00112,uncle's
00112,paintings
00112,show
00112,close
00112,friendship
00112,men
00112,developed
00112,three
00112,them
00112,set
00112,out
00112,most
00112,sites
00112,captured
00112,famous
00112,fabulous
00112,paintings
00112,these
00112,site
00112,visits
00112,documented
00112,pollack
00112,trained
00112,photographer
00112,remarkable
00112,assemblage
00112,images
00112,offers
00112,unique
00112,glimpse
00112,life
00112,seen
00112,lens
00112,photographer
00112,note
00112,open
00112,weekdays
00115,shakers
00115,form
00115,worship
00115,objects
00115,expressions
00115,attempt
00115,create
00115,heaven
00115,earth
00115,employed
00115,unique
00115,techniques
00115,build
00115,furniture
00115,like
00115,faith
00115,honest
00115,simple
00115,humble
00115,featuring
00115,objects
00115,generously
00115,loaned
00115,collectors
00115,thomas
00115,jan
00115,pavlovic
00115,its
00115,kind
00115,range
00115,items
00115,made
00115,shakers
00115,late
00115,centuries
00115,presented
00115,within
00115,chronology
00115,permanent
00115,galleries
00115,considers
00115,shakers
00115,larger
00115,context
00115,american
00115,furniture
00115,production
00115,demonstrating
00115,artistic
00115,exchange
00115,innovation
00115,defined
00115,country
00115,history
00115,known
00115,austere
00115,rigid
00115,lifestyle
00115,believers
00115,lived
00115,separate
00115,men
00115,women
00115,dormitories
00115,practiced
00115,celibacy
00115,communal
00115,ownership
00115,worship
00115,however
00115,could
00115,quite
00115,lively
00115,name
00115,shaker
00115,derives
00115,frenzied
00115,whirling
00115,dancing
00115,took
00115,place
00115,services
00115,following
00115,arrival
00115,shakers
00115,england
00115,group
00115,peaked
00115,mid-
00115,century
00115,boasting
00115,members
00115,maine
00115,kentucky
00115,though
00115,one
00115,shaker
00115,community
00115,survives
00115,today
00115,impact
00115,shakers
00115,american
00115,culture
00115,endured
00115,particularly
00115,design
00115,pavlovics
00115,assembled
00115,last
00115,years
00115,virtuosic
00115,craftsmanship
00115,synonymous
00115,influential
00115,utopian
00115,religious
00115,community
00104,nothing
00104,personal
00104,three
00104,american
00104,together
00104,show
00104,passage
00104,personhood
00104,persona
00104,photographs
00104,make
00104,up
00104,fae
00104,richards
00104,archive
00104,provide
00104,convincing
00104,record
00104,person
00104,never
00104,existed
00104,fae
00104,richards
00104,could
00104,actress
00104,singer
00104,worked
00104,she
00104,black
00104,gay
00104,talented
00104,she
00104,achieved
00104,success
00104,degree
00104,circumstances
00104,permitted
00104,zoe
00104,leonard
00104,meticulously
00104,prepared
00104,mix
00104,publicity
00104,shots
00104,film
00104,stills
00104,personal
00104,photos
00104,create
00104,fictional
00104,archive
00104,she
00104,researched
00104,historically
00104,appropriate
00104,photographic
00104,papers
00104,different
00104,printers
00104,guard
00104,against
00104,uniform
00104,look
00104,results
00104,show
00104,happiness
00104,tinged
00104,melancholy
00104,ask
00104,us
00104,think
00104,what
00104,means
00104,life
00104,behaving
00104,credible
00104,facsimile
00104,black-and-white
00104,photographs
00104,cindy
00104,sherman
00104,series
00104,untitled
00104,film
00104,stills
00104,constitute
00104,major
00104,contribution
00104,contemporary
00104,inches
00104,sherman
00104,prints
00104,look
00104,like
00104,ordinary
00104,film
00104,stills
00104,publicity
00104,images
00104,stage
00104,scenes
00104,movie
00104,press
00104,promotional
00104,uses
00104,fact
00104,sherman
00104,did
00104,re-create
00104,any
00104,specific
